Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain
1949,PhD,Married,156924.0,0,0,3412,85,2,1,2,1,1,1,0,0,0,0,0,0,0
1967,2n Cycle,Together,30753.0,1,1,3342,85,12,5,25,0,9,30,2,1,1,3,5,0,0
1956,Master,Together,54603.0,1,1,3403,85,145,13,46,17,2,4,6,4,2,4,7,0,0
1975,Graduation,Together,22280.0,1,0,3514,85,2,1,4,3,1,2,1,1,0,2,8,0,0
1951,Master,Together,59385.0,1,1,3535,85,135,0,10,0,4,36,2,3,1,4,5,0,0
1955,Graduation,Married,76998.0,0,1,3348,85,1449,89,161,69,35,107,2,11,8,8,6,0,0
1971,Master,Together,80573.0,0,0,3731,85,829,138,430,60,92,15,1,4,6,13,2,0,0
1971,Master,Together,80573.0,0,0,3731,85,829,138,430,60,92,15,1,4,6,13,2,0,0
1982,Graduation,Married,24711.0,0,0,3180,86,10,7,25,6,3,7,1,3,0,3,7,0,0
1959,PhD,Married,38829.0,0,1,3133,86,76,0,7,0,0,16,1,3,2,2,5,0,0
1974,PhD,Single,71466.0,0,0,3164,86,412,12,546,78,182,0,1,4,4,10,1,0,0
1956,Master,Together,28839.0,1,1,2981,86,24,0,7,0,0,1,2,2,0,3,5,0,0
1951,Graduation,Married,53790.0,0,2,3134,86,335,42,127,28,5,5,3,7,2,8,6,0,0
1951,Master,Widow,73705.0,0,2,3165,86,612,91,520,258,107,107,2,9,6,8,5,0,0
1982,Graduation,Married,22448.0,1,0,3231,86,3,1,8,23,2,18,3,2,1,3,3,0,0
1976,Graduation,Divorced,12571.0,1,0,3270,86,3,5,14,2,12,17,4,3,1,3,6,0,0
1960,Master,Together,73113.0,0,0,3293,86,741,19,154,50,9,28,1,3,4,7,2,0,0
1990,Graduation,Married,35765.0,1,0,3337,86,22,3,30,0,5,15,2,2,0,4,6,0,0
1966,PhD,Single,46734.0,1,2,3359,86,100,1,39,6,1,76,4,3,2,3,6,0,0
1963,PhD,Together,66313.0,0,1,3394,86,625,7,99,10,22,7,2,6,3,12,4,0,0
1957,Master,Together,68148.0,0,0,3410,86,389,66,408,37,57,85,1,4,4,6,2,0,0
1965,Graduation,Married,44393.0,1,1,3419,86,24,2,20,2,2,10,2,1,0,4,4,0,0
1986,PhD,Together,38197.0,1,0,3473,86,23,0,11,2,1,3,1,1,0,3,5,0,0
1946,PhD,Married,51012.0,0,0,3545,86,102,9,63,2,9,24,1,4,1,4,6,0,0
1946,PhD,Married,51012.0,0,0,3545,86,102,9,63,2,9,24,1,4,1,4,6,0,0
1960,Graduation,Together,13672.0,1,1,3546,86,6,2,9,2,1,5,2,1,0,3,8,0,0
1953,Graduation,Together,41452.0,1,1,3499,86,13,0,3,0,0,0,1,1,0,2,7,0,0
1982,Graduation,Married,42081.0,1,0,3596,86,175,10,110,54,6,27,2,6,3,4,6,0,0
1986,Basic,Single,14906.0,0,0,3662,86,7,7,14,7,16,15,3,2,1,3,7,0,0
1985,2n Cycle,Single,33812.0,1,0,3948,86,4,17,19,30,24,39,2,2,1,3,6,0,0
1975,Master,Single,46098.0,1,1,3788,86,57,0,27,0,0,36,4,3,2,2,8,0,0
1975,Master,Single,46098.0,1,1,3788,86,57,0,27,0,0,36,4,3,2,2,8,0,0
1975,Master,Single,46098.0,1,1,3788,86,57,0,27,0,0,36,4,3,2,2,8,1,0
1956,2n Cycle,Married,53230.0,0,1,3951,86,176,72,98,136,21,229,4,5,2,12,5,0,0
1989,Master,Together,88420.0,0,0,3252,87,957,153,612,99,95,153,1,4,7,8,1,0,0
1963,2n Cycle,Single,39548.0,1,1,3198,87,15,4,10,3,4,18,2,1,1,3,3,0,0
1953,Graduation,Together,61278.0,0,1,3197,87,111,3,28,2,6,15,2,3,1,4,6,0,0
1964,Graduation,Single,81246.0,0,0,3290,87,398,190,537,61,156,37,1,4,5,7,1,0,0
1975,Graduation,Widow,58330.0,0,1,3294,87,445,53,213,104,98,151,1,6,4,13,4,0,0
1975,Graduation,Widow,58330.0,0,1,3294,87,445,53,213,104,98,151,1,6,4,13,4,0,0
1967,Graduation,Together,65777.0,0,0,3300,87,565,32,435,28,32,54,1,2,8,6,1,0,0
1980,2n Cycle,Married,70829.0,1,1,3641,87,141,70,106,72,19,23,2,4,2,8,3,0,0
1962,Master,Single,59247.0,0,2,3430,87,327,9,122,19,14,83,5,5,2,9,6,0,0
1967,Graduation,Single,25930.0,1,1,3370,87,6,1,2,2,0,4,1,1,0,2,7,0,0
1959,Graduation,Together,54753.0,0,1,3310,87,197,107,227,7,59,131,3,5,2,11,4,0,0
1974,PhD,Together,28440.0,1,0,3465,87,38,1,24,0,0,0,1,2,0,3,8,0,0
1973,2n Cycle,Married,23559.0,1,0,3587,87,25,5,19,7,0,23,3,3,0,3,7,0,0
1952,Graduation,Divorced,62335.0,0,1,3510,87,243,131,217,85,6,26,2,3,3,13,2,0,0
1979,Graduation,Married,63777.0,1,1,3570,87,457,5,106,15,17,53,8,11,1,6,8,0,0
1972,Graduation,Married,59666.0,1,1,3572,87,623,53,178,23,17,133,7,3,2,8,8,0,0
1956,Master,Married,50965.0,0,1,3602,87,544,13,85,8,6,29,3,10,4,5,8,0,0
1965,2n Cycle,Together,71488.0,0,0,3604,87,162,33,124,40,28,172,2,3,4,7,1,0,0
1952,Graduation,Single,72228.0,0,0,3687,87,631,28,491,30,14,56,1,6,7,8,3,0,0
1953,PhD,Single,46231.0,2,1,3688,87,189,2,55,0,5,12,4,6,1,4,9,0,0
1974,Graduation,Together,75702.0,0,1,3731,87,1073,0,629,145,37,37,1,10,5,13,6,0,0
1971,Graduation,Divorced,43300.0,0,1,3732,87,91,3,52,2,1,31,3,4,0,4,8,1,0
1957,Graduation,Married,78618.0,0,0,3747,87,736,163,818,212,163,61,1,4,7,10,2,0,0
1985,Graduation,Single,29760.0,1,0,3777,87,64,4,68,7,5,17,4,3,1,4,8,0,0
1985,Graduation,Single,29760.0,1,0,3777,87,64,4,68,7,5,17,4,3,1,4,8,0,0
1962,Graduation,Together,50127.0,0,1,3139,88,274,0,21,4,6,15,1,5,1,6,6,0,0
1988,Graduation,Together,29604.0,1,0,3429,88,7,6,13,7,6,14,1,1,0,3,9,0,0
1952,Graduation,Married,49413.0,0,1,3355,88,205,7,41,3,2,46,2,4,2,5,5,0,0
1958,Graduation,Married,51876.0,0,0,3365,88,99,27,102,28,48,6,1,2,2,8,1,0,0
1974,Graduation,Married,45837.0,1,1,3446,88,215,13,87,17,17,24,5,6,2,5,7,0,0
1962,PhD,Divorced,85696.0,0,0,3589,88,714,76,395,116,0,12,1,4,6,9,1,1,0
1962,PhD,Divorced,85696.0,0,0,3589,88,714,76,395,116,0,12,1,4,6,9,1,1,0
1962,Master,Divorced,59432.0,0,1,3550,88,317,25,265,25,19,12,3,5,3,11,5,0,0
1951,Graduation,Divorced,43185.0,0,1,3376,88,537,6,42,16,6,30,2,9,3,6,8,0,0
1975,PhD,Married,60631.0,1,1,3529,88,565,6,65,0,6,19,5,9,2,8,7,0,0
1985,Master,Married,20559.0,1,0,3316,88,13,1,29,3,0,7,2,2,0,3,8,0,0
1956,Master,Together,50898.0,1,1,3440,88,285,28,242,55,114,135,13,6,2,12,5,0,0
1978,Graduation,Married,73807.0,0,1,3621,88,366,124,156,71,78,54,2,5,5,11,2,0,0
1956,Master,Together,14661.0,0,0,3652,88,4,1,11,6,2,2,1,1,0,3,6,0,0
1954,Graduation,Together,36807.0,1,1,3664,88,4,2,5,0,0,5,1,1,0,2,6,0,0
1975,2n Cycle,Together,46772.0,0,1,3826,88,350,104,189,197,151,57,6,11,8,5,8,0,0
1947,PhD,Together,81574.0,0,0,3170,89,1252,0,465,46,35,0,1,4,5,8,1,0,0
1976,Graduation,Married,30772.0,1,1,2951,89,7,2,4,2,1,4,1,1,0,2,6,0,0
1978,PhD,Married,46377.0,1,0,3285,89,37,0,46,4,3,0,1,2,1,3,4,0,0
1974,PhD,Married,78128.0,0,1,3238,89,934,24,230,16,24,36,2,8,4,6,3,0,0
1972,PhD,Together,83443.0,0,0,3288,89,518,42,742,55,56,84,1,6,10,5,2,0,0
1960,2n Cycle,Together,50523.0,1,1,3294,89,51,4,24,4,7,1,2,2,0,4,6,0,0
1965,Graduation,Together,47009.0,0,1,3643,89,171,45,73,59,10,90,4,3,2,8,4,0,0
1967,Master,Married,37054.0,1,1,3395,89,12,1,6,0,1,5,2,1,0,3,7,0,0
1971,PhD,Married,32011.0,1,0,3419,89,99,0,15,2,1,5,3,2,1,4,7,0,0
1962,2n Cycle,Together,82122.0,0,0,3426,89,734,22,350,151,25,100,1,3,9,13,1,0,0
1975,Graduation,Divorced,70300.0,1,0,3457,89,1045,61,338,60,46,46,3,5,5,13,8,0,0
1976,Master,Together,21024.0,0,0,3556,89,36,4,18,6,2,18,1,2,0,4,7,0,0
1968,Graduation,Together,34916.0,2,0,3518,89,51,23,82,33,0,42,4,5,1,3,9,0,0
1967,Graduation,Together,27943.0,1,1,3548,89,12,1,16,4,1,3,3,2,0,3,8,0,0
1971,Master,Married,39791.0,0,1,3566,89,85,15,27,13,13,21,2,3,1,4,7,0,0
1965,PhD,Married,62745.0,0,1,3571,89,562,21,464,28,10,32,3,7,8,11,5,0,0
1969,Graduation,Single,18589.0,0,0,3621,89,6,4,25,15,12,13,2,2,1,3,7,0,0
1976,Graduation,Together,85606.0,0,1,3673,89,717,42,864,219,30,84,2,6,7,9,3,0,0
1951,Basic,Married,26997.0,0,0,3887,89,7,23,78,133,49,144,2,4,2,5,7,0,0
1961,Graduation,Single,82332.0,0,0,3758,89,830,59,968,51,79,19,1,5,3,12,2,1,0
1970,PhD,Married,38853.0,1,1,3145,90,29,0,14,0,0,2,2,2,0,3,7,0,0
1968,Master,Divorced,27071.0,1,0,3175,90,8,3,19,0,2,3,2,2,0,3,6,0,0
1954,PhD,Single,90933.0,0,0,3198,90,1020,31,430,62,63,79,1,4,6,4,1,0,0
1966,PhD,Together,65814.0,0,1,3254,90,561,14,113,10,14,35,3,8,2,10,5,0,0
1958,PhD,Together,74250.0,0,0,3262,90,680,11,392,75,0,0,1,2,11,4,1,0,0
1976,Master,Married,33181.0,1,0,3228,90,9,0,3,0,0,4,1,1,0,2,6,0,0
1944,Master,Widow,45006.0,0,0,3454,90,162,25,53,16,0,10,1,3,1,7,3,0,0
1958,Master,Together,42315.0,0,1,3312,90,67,15,80,17,11,80,3,1,4,4,3,0,0
1950,PhD,Married,48699.0,1,1,3512,90,26,1,10,2,0,1,1,1,0,3,5,0,0
1954,Graduation,Married,59111.0,0,0,3617,90,524,0,134,28,28,155,1,11,1,8,7,0,0
1955,Graduation,Married,48726.0,0,1,3536,90,138,3,38,4,0,59,3,3,2,4,6,0,0
1955,Graduation,Divorced,37244.0,1,1,3536,90,18,2,10,0,0,25,1,1,1,2,7,0,0
1970,Graduation,Together,74854.0,1,2,3437,90,856,59,487,58,29,73,7,2,5,5,5,0,0
1964,PhD,Married,60896.0,0,1,3704,90,1013,30,399,60,46,153,3,9,10,4,6,1,0
1988,PhD,Married,67546.0,0,0,3775,90,864,134,768,150,38,172,1,4,10,5,3,0,0
1988,PhD,Married,67546.0,0,0,3775,90,864,134,768,150,38,172,1,4,10,5,3,0,0
1987,Graduation,Single,46923.0,1,0,3784,90,85,44,54,102,78,6,3,5,1,7,7,0,0
1972,Graduation,Married,38988.0,1,2,3786,90,164,24,103,12,3,42,7,5,1,6,8,0,0
1971,2n Cycle,Divorced,49118.0,0,0,3788,90,620,54,239,99,98,119,2,9,7,10,7,1,0
1978,PhD,Together,27683.0,1,0,3920,90,152,9,121,12,12,45,4,6,2,4,8,0,0
1974,PhD,Single,39190.0,1,0,3172,91,68,8,18,19,8,12,2,2,1,4,5,0,0
1981,Graduation,Divorced,56981.0,0,0,3263,91,908,48,217,32,12,24,1,2,3,13,6,0,0
1984,Graduation,Married,23228.0,1,0,3167,91,53,3,49,7,4,5,4,3,0,4,8,0,0
1984,Graduation,Married,90000.0,0,0,3296,91,675,144,133,94,192,241,1,4,8,5,1,0,0
1953,PhD,Married,55707.0,0,1,3297,91,208,7,82,30,66,35,2,3,2,9,3,0,0
1989,Graduation,Single,9255.0,1,0,3299,91,9,0,7,2,0,4,1,1,1,2,8,0,0
1977,PhD,Single,42997.0,1,1,3460,91,4,0,5,0,1,5,1,1,0,2,7,0,0
1959,Graduation,Together,71232.0,0,1,3321,91,653,17,170,34,26,17,2,11,2,10,7,0,0
1954,PhD,Married,57744.0,0,1,3308,91,350,3,39,0,0,19,2,9,1,4,8,0,0
1966,Master,Married,33585.0,0,1,3385,91,30,11,33,13,6,29,1,2,0,4,4,0,0
1965,2n Cycle,Married,46891.0,0,1,3644,91,43,12,23,29,15,61,1,2,1,4,4,0,0
1965,2n Cycle,Married,46891.0,0,1,3644,91,43,12,23,29,15,61,1,2,1,4,4,0,0
1956,Graduation,Married,50387.0,0,2,3410,91,369,9,87,12,14,34,3,6,2,8,5,0,0
1969,Graduation,Together,76653.0,0,0,3425,91,736,63,946,219,189,126,1,4,7,11,2,0,0
1956,PhD,Together,76542.0,0,0,3564,91,794,73,573,0,29,14,1,4,8,10,2,0,0
1949,Master,Married,76995.0,0,1,3566,91,1012,80,498,0,16,176,2,11,4,9,5,0,0
1978,Graduation,Married,38415.0,1,1,3621,91,22,1,13,4,0,4,2,1,0,3,7,0,0
1956,Graduation,Divorced,22304.0,0,0,3920,91,3,2,7,0,4,2,1,1,0,2,8,0,0
1952,Graduation,Single,75127.0,0,0,3146,92,203,35,305,46,17,227,1,2,11,5,1,0,0
1952,Graduation,Single,75127.0,0,0,3146,92,203,35,305,46,17,227,1,2,11,5,1,0,0
1953,Graduation,Married,39722.0,0,1,3233,92,32,0,5,2,0,8,2,2,0,3,5,0,0
1966,PhD,Single,7144.0,0,2,3460,92,81,4,33,5,2,291,0,23,1,1,0,0,0
1977,Graduation,Together,39771.0,1,0,3490,92,6,2,18,2,8,14,1,2,0,3,4,0,0
1972,Master,Divorced,42618.0,1,0,3400,92,76,14,74,13,5,10,2,5,0,4,8,0,0
1958,PhD,Together,51518.0,0,1,3584,92,350,8,66,17,4,4,2,3,2,10,3,0,0
1972,Graduation,Married,74716.0,0,1,3310,92,133,27,421,13,195,71,2,7,3,5,4,0,0
1975,Graduation,Single,33955.0,1,0,3402,92,100,2,128,23,7,10,4,5,1,5,8,0,0
1954,Master,Married,45736.0,0,1,3448,92,188,3,180,20,3,43,5,7,1,6,7,0,0
1971,Graduation,Single,31632.0,0,0,3458,92,17,8,12,11,15,32,1,2,1,2,7,0,0
1974,Graduation,Married,60093.0,0,1,3476,92,502,12,109,16,6,90,2,7,2,10,6,0,0
1969,Graduation,Single,30822.0,1,0,3488,92,3,9,13,2,12,12,1,1,0,3,7,0,0
1968,Graduation,Together,41728.0,1,0,3509,92,13,6,15,3,5,13,1,2,0,2,10,0,0
1958,Master,Married,80739.0,0,0,3510,92,674,92,736,39,0,92,1,3,11,9,1,0,0
1991,Graduation,Single,49767.0,0,0,3617,92,202,47,197,55,42,149,1,5,4,8,4,0,0
1981,Basic,Married,34445.0,0,0,3626,92,228,122,122,208,129,30,6,11,2,8,9,0,0
1951,Graduation,Widow,67046.0,0,1,3501,92,544,35,133,23,151,107,2,4,5,4,2,0,0
1965,Graduation,Married,73538.0,0,1,3689,92,811,76,428,99,137,107,3,10,4,9,7,0,0
1966,Graduation,Married,80398.0,0,0,3734,92,342,51,936,207,35,26,1,5,8,12,3,0,0
1956,Master,Married,52973.0,0,1,3795,92,856,0,76,12,9,199,7,9,6,9,8,0,0
1954,Graduation,Married,38998.0,1,1,3948,92,34,1,14,0,0,5,3,2,0,3,8,0,1
1954,Graduation,Married,38998.0,1,1,3948,92,34,1,14,0,0,5,3,2,0,3,8,0,1
1958,2n Cycle,Together,26490.0,0,0,3753,92,45,47,52,21,20,25,2,3,1,5,6,0,0
1958,2n Cycle,Together,26490.0,0,0,3753,92,45,47,52,21,20,25,2,3,1,5,6,0,0
1988,2n Cycle,Married,23331.0,1,0,3919,92,5,36,7,0,10,45,2,3,0,3,8,0,0
1961,Graduation,Married,60544.0,1,1,3781,92,201,2,43,3,5,35,4,5,1,5,6,0,0
1961,Graduation,Married,60544.0,1,1,3781,92,201,2,43,3,5,35,4,5,1,5,6,0,0
1971,PhD,Together,49269.0,1,0,3791,92,639,8,166,11,8,58,3,7,3,12,7,0,0
1950,Graduation,Together,27203.0,1,1,3859,92,13,2,21,4,0,24,2,1,1,2,8,0,0
1988,2n Cycle,Together,45204.0,1,0,2980,93,30,11,25,29,1,18,1,1,1,4,3,0,0
1978,Graduation,Married,67023.0,0,0,3195,93,444,44,382,11,8,17,1,3,7,13,2,0,1
1978,Graduation,Married,77583.0,0,0,3013,93,372,23,384,250,12,108,1,4,5,9,2,0,0
1983,Graduation,Married,76630.0,0,0,3274,93,255,31,446,40,56,175,1,3,10,11,1,0,0
1960,Master,Married,47353.0,0,1,3336,93,184,2,19,8,8,4,3,2,2,6,5,0,0
1964,Graduation,Married,48920.0,0,2,3360,93,238,17,68,8,10,6,3,6,2,5,7,0,0
1947,PhD,Married,67472.0,0,1,3382,93,162,31,127,8,17,69,2,4,2,7,3,0,0
1964,Master,Married,64100.0,0,1,3371,93,509,0,27,0,0,10,1,8,3,6,7,0,0
1988,Graduation,Married,38872.0,1,0,3503,93,23,3,21,3,19,22,2,3,0,3,8,0,0
1962,Master,Single,72217.0,0,0,3376,93,816,42,450,55,56,154,1,3,10,8,2,0,0
1987,Basic,Single,15038.0,1,0,3624,93,4,8,11,19,12,26,2,2,1,2,9,0,0
1976,Graduation,Married,13624.0,1,0,3633,93,10,2,15,2,1,6,2,2,0,3,6,0,0
1978,Graduation,Together,42554.0,1,1,3318,93,29,1,11,0,0,0,2,2,0,3,4,0,0
1986,Graduation,Married,71952.0,1,0,3379,93,656,80,455,52,107,93,2,8,4,8,4,0,0
1986,Graduation,Married,71952.0,1,0,3379,93,656,80,455,52,107,93,2,8,4,8,4,0,0
1971,2n Cycle,Married,78041.0,0,0,3668,93,482,35,553,72,160,17,1,4,4,9,2,0,0
1964,Master,Single,63972.0,0,1,3976,93,928,63,254,0,12,12,4,5,4,10,4,0,0
1957,Graduation,Married,52852.0,0,1,4007,93,714,8,99,11,0,47,4,10,7,5,8,0,0
1972,PhD,Married,62010.0,0,1,3722,93,371,22,39,6,0,92,4,6,2,7,5,0,0
1960,Master,Together,83151.0,0,0,3735,93,407,28,100,120,74,18,1,5,9,4,3,0,0
1967,Graduation,Married,77870.0,0,1,3784,93,1017,50,500,65,50,133,3,5,5,5,8,1,0
1977,Graduation,Together,46931.0,2,1,3174,94,41,0,17,3,1,16,2,1,1,3,3,0,0
1977,Graduation,Single,85072.0,0,0,3041,94,494,92,391,194,11,241,1,3,4,10,0,0,0
1987,Master,Married,73395.0,0,0,3211,94,272,7,80,20,7,11,1,4,4,6,2,0,0
1952,Graduation,Single,62307.0,0,1,3240,94,87,13,34,10,6,10,1,4,0,4,5,0,0
1981,PhD,Married,58293.0,1,0,3269,94,173,43,118,46,27,15,5,5,3,6,5,0,0
1974,Graduation,Together,47889.0,1,0,3197,94,29,0,29,0,5,4,1,2,0,3,5,0,0
1979,Basic,Together,24594.0,1,0,3368,94,1,3,6,10,0,9,1,1,0,3,5,0,0
1979,Basic,Together,24594.0,1,0,3368,94,1,3,6,10,0,9,1,1,0,3,5,0,0
1965,Master,Single,69882.0,0,0,3369,94,292,127,635,132,127,165,1,3,7,9,1,0,0
1959,Graduation,Together,24221.0,0,0,3421,94,8,9,9,2,5,22,1,1,1,3,4,0,0
1985,Graduation,Single,22327.0,1,0,3614,94,5,4,8,2,0,5,1,1,0,3,5,0,0
1961,Master,Married,61923.0,0,2,3446,94,92,4,18,3,3,6,1,2,1,4,3,0,0
1965,Master,Single,35791.0,2,1,3497,94,27,0,5,0,0,3,2,1,0,3,8,0,0
1965,Master,Single,35791.0,2,1,3497,94,27,0,5,0,0,3,2,1,0,3,8,0,0
1990,Master,Single,91172.0,0,0,3567,94,162,28,818,0,28,56,0,4,3,7,3,1,0
1967,Graduation,Married,35441.0,1,1,3608,94,25,1,9,2,1,1,2,1,0,3,8,0,0
1970,Graduation,Together,19656.0,1,0,3439,94,25,4,9,6,8,32,3,2,1,3,7,0,0
1987,Graduation,Married,7500.0,0,0,3409,94,0,2,3,4,1,5,1,0,0,3,6,0,0
1979,Graduation,Married,71626.0,0,0,4008,94,546,72,376,94,145,72,1,5,5,8,3,0,0
1977,Graduation,Married,75330.0,1,1,3918,94,555,82,257,93,61,61,4,10,3,12,6,0,0
1976,Master,Married,34529.0,1,0,3761,94,68,6,38,3,6,41,2,2,2,3,7,0,0
1992,Graduation,Single,48789.0,0,0,3736,94,351,16,156,7,5,145,1,6,4,7,6,0,0
1977,PhD,Divorced,34487.0,1,1,3858,94,19,18,33,24,1,8,3,3,0,3,9,0,0
1973,2n Cycle,Married,35688.0,2,1,3784,94,73,3,90,12,1,32,7,4,1,4,8,0,0
1973,2n Cycle,Married,35688.0,2,1,3784,94,73,3,90,12,1,32,7,4,1,4,8,0,0
1952,Graduation,Single,53700.0,0,1,3789,94,263,5,233,69,41,83,4,5,5,8,5,0,0
1987,Master,Single,73454.0,0,0,3285,95,982,73,351,56,14,175,1,2,4,6,5,0,0
1957,Graduation,Married,71113.0,0,1,3302,95,495,33,255,11,33,8,4,6,7,9,4,0,0
1980,Master,Married,31535.0,1,0,3384,95,15,4,13,0,0,19,1,1,1,2,7,0,0
1953,Graduation,Together,80812.0,0,0,3393,95,769,22,500,210,143,33,1,4,8,5,2,0,0
1982,Graduation,Together,40479.0,1,0,3424,95,5,0,8,2,0,0,1,0,0,3,4,0,0
1960,Graduation,Married,29440.0,1,1,3341,95,17,8,14,10,4,3,2,1,0,4,7,0,0
1986,Graduation,Married,38508.0,1,0,3614,95,120,19,206,25,19,54,6,7,2,5,8,0,0
1983,Graduation,Married,69520.0,0,0,3465,95,627,120,414,121,80,93,1,9,6,5,5,0,0
1964,Graduation,Single,18701.0,1,1,3557,95,12,4,2,10,6,10,4,2,0,4,5,0,0
1964,Graduation,Single,18701.0,1,1,3557,95,12,4,2,10,6,10,4,2,0,4,5,0,0
1969,Graduation,Divorced,69901.0,0,1,3504,95,312,21,206,102,92,149,3,7,3,10,5,0,0
1953,Graduation,Married,47703.0,0,1,3504,95,359,0,134,13,26,123,4,6,3,8,5,0,0
1991,Graduation,Single,86037.0,0,0,3621,95,490,44,125,29,20,22,1,6,7,11,3,1,0
1978,Graduation,Divorced,71847.0,0,0,3754,95,737,21,106,55,63,210,0,6,7,9,3,0,0
1971,2n Cycle,Together,42033.0,1,1,3756,95,11,1,4,2,0,7,1,1,0,2,7,0,0
1964,Graduation,Divorced,51983.0,0,1,3775,95,631,0,115,10,7,30,3,9,2,10,7,0,0
1988,Graduation,Single,68655.0,0,0,3737,95,456,19,832,75,118,38,1,4,5,11,3,0,0
1988,Graduation,Single,68655.0,0,0,3737,95,456,19,832,75,118,38,1,4,5,11,3,0,0
1959,Graduation,Together,38285.0,2,1,3113,96,2,0,5,2,0,1,1,0,0,3,2,0,0
1970,Master,Together,79419.0,0,0,3115,96,751,127,687,20,15,31,1,4,6,4,2,0,0
1975,Graduation,Single,57338.0,0,1,3169,96,143,6,52,11,8,17,2,4,1,5,5,0,0
1964,Graduation,Married,42523.0,0,0,3175,96,14,36,11,3,26,35,1,1,1,4,2,0,0
1964,Graduation,Married,42523.0,0,0,3175,96,14,36,11,3,26,35,1,1,1,4,2,0,0
1984,Graduation,Married,31761.0,1,0,3164,96,19,1,20,16,14,28,2,3,0,4,5,0,0
1969,Graduation,Married,65747.0,0,1,3104,96,346,17,48,23,13,13,4,8,1,6,6,0,0
1960,Master,Together,17144.0,1,1,3242,96,18,2,19,0,2,6,5,3,0,4,7,0,0
1960,Master,Together,17144.0,1,1,3242,96,18,2,19,0,2,6,5,3,0,4,7,0,0
1965,PhD,Married,84618.0,0,0,3327,96,684,100,801,21,66,0,1,6,9,10,2,0,0
1965,PhD,Married,84618.0,0,0,3327,96,684,100,801,21,66,0,1,6,9,10,2,0,0
1948,PhD,Together,66375.0,0,1,3328,96,712,0,45,0,0,191,3,2,4,5,7,0,0
1957,Graduation,Together,42213.0,0,1,3309,96,309,3,24,4,3,20,2,5,1,7,7,0,0
1940,PhD,Single,51141.0,0,0,3434,96,144,0,7,0,0,6,1,3,1,4,5,0,0
1980,Graduation,Married,15072.0,2,0,3375,96,8,2,15,0,10,18,4,3,1,3,5,0,0
1986,2n Cycle,Married,7500.0,1,0,3470,96,1,11,5,4,6,9,2,2,0,3,8,0,0
1978,2n Cycle,Together,17117.0,1,0,3636,96,12,23,38,30,18,7,4,3,1,3,9,0,0
1965,Graduation,Married,59754.0,0,1,4007,96,115,27,44,4,146,139,3,5,2,6,5,1,0
1953,Master,Married,65569.0,0,1,3887,96,397,46,288,20,38,70,2,6,5,10,3,0,0
1952,2n Cycle,Widow,28457.0,0,0,3717,96,24,1,108,29,29,14,1,4,1,4,8,0,0
1972,PhD,Single,86857.0,0,0,3675,96,899,102,838,133,102,40,1,5,6,10,2,1,0
1972,PhD,Single,86857.0,0,0,3675,96,899,102,838,133,102,40,1,5,6,10,2,1,0
1964,Graduation,Together,68142.0,0,1,3777,96,897,126,196,91,112,37,3,10,4,7,6,0,0
1953,Graduation,Together,48794.0,1,1,3111,97,25,0,11,3,0,15,1,1,0,3,4,0,0
1964,Graduation,Together,63404.0,0,2,3131,97,734,26,70,11,44,17,2,6,3,4,4,0,0
1974,2n Cycle,Together,49669.0,1,0,3144,97,166,5,107,11,8,29,2,5,1,6,6,0,0
1964,Graduation,Together,55761.0,0,1,3174,97,136,1,12,0,3,32,2,4,1,3,6,0,0
1958,Graduation,Divorced,78331.0,0,1,3265,97,756,138,354,160,169,61,2,10,6,7,4,0,0
1973,Graduation,Married,37971.0,1,0,3324,97,5,4,10,2,2,7,1,1,0,3,8,0,0
1977,Graduation,Married,30368.0,0,1,3461,97,35,0,13,2,0,2,2,2,0,3,8,0,0
1978,PhD,Together,34043.0,1,0,3355,97,20,2,14,3,0,10,1,2,0,2,9,0,0
1965,PhD,Widow,54111.0,0,1,3416,97,267,6,54,8,3,50,2,5,2,6,5,0,0
1964,Graduation,Divorced,69932.0,0,1,3313,97,412,172,153,150,105,57,2,7,6,11,4,0,0
1981,PhD,Together,39665.0,1,0,3508,97,127,1,56,0,1,31,3,4,2,3,7,0,0
1954,Graduation,Married,93404.0,1,2,3467,97,1279,15,287,20,0,15,3,3,4,7,5,0,0
1984,Graduation,Married,38680.0,1,0,3566,97,11,0,36,15,5,12,1,2,0,3,7,0,0
1984,Graduation,Married,24570.0,1,0,3595,97,28,34,62,11,14,44,3,4,0,4,9,0,0
1967,PhD,Married,77766.0,0,1,3600,97,1004,59,265,115,59,27,2,11,10,11,6,1,0
1967,PhD,Married,77766.0,0,1,3600,97,1004,59,265,115,59,27,2,11,10,11,6,1,0
1958,Graduation,Together,64961.0,0,1,3661,97,382,114,276,75,124,38,2,6,4,4,3,0,0
1968,Master,Divorced,23748.0,1,0,3693,97,6,6,29,12,15,8,3,2,1,3,8,0,0
1964,Graduation,Single,45989.0,0,1,3723,97,138,33,87,28,24,12,4,3,2,7,3,0,0
1988,2n Cycle,Single,23331.0,1,0,3888,97,104,20,101,24,15,5,6,5,1,5,9,0,0
1954,PhD,Married,70421.0,0,1,3109,98,479,28,136,75,14,35,3,10,3,7,6,0,0
